hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone_number,credit_card
Resort Hotel,0,7,2017,April,14,5,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,2,A,G,0,No Deposit,,178.0,0,Transient,48.0,0,0,Check-Out,2017-04-06,Mary Neal,Mary.Neal83@comcast.net,780-495-8753,************6903
Resort Hotel,0,1,2017,June,25,20,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,3,A,E,0,No Deposit,,178.0,0,Transient,75.0,0,0,Check-Out,2017-06-22,Ebony Heath,Ebony_H40@protonmail.com,246-040-9847,************4752
Resort Hotel,0,0,2016,March,13,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,62.0,0,Transient,30.0,0,0,Check-Out,2016-03-23,Matthew Moore,Matthew.M@hotmail.com,741-129-4322,************1865
Resort Hotel,0,9,2016,June,25,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,2,A,C,1,No Deposit,,62.0,0,Transient,65.0,0,0,Check-Out,2016-06-17,Christopher Johnston,Christopher.J79@outlook.com,402-861-8002,************3555
Resort Hotel,0,2,2017,January,4,25,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,3,A,D,1,No Deposit,,62.0,0,Transient,35.0,0,0,Check-Out,2017-01-27,Brandon Curtis,Brandon_C@yahoo.com,634-105-9831,************7355
Resort Hotel,0,2,2017,February,6,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,4,A,A,0,No Deposit,,62.0,0,Transient,35.0,0,0,Check-Out,2017-02-09,Ryan Morse,RyanMorse@protonmail.com,646-998-9344,************2622
Resort Hotel,0,4,2017,May,19,8,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,5,A,D,0,No Deposit,,62.0,0,Transient,45.0,0,0,Check-Out,2017-05-09,Harold Mendez,Harold_Mendez@outlook.com,715-053-5099,************2144
Resort Hotel,0,9,2016,April,18,28,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,94.0,0,Transient-Party,39.0,0,0,Check-Out,2016-04-29,Mandy Garcia,MGarcia@xfinity.com,396-705-4875,************9952
Resort Hotel,0,11,2017,February,8,20,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,94.0,0,Transient,35.0,0,0,Check-Out,2017-02-23,Wendy Garcia,WendyGarcia@comcast.net,611-093-3913,************6788
Resort Hotel,1,11,2016,July,28,4,1,3,1,0.0,0,BB,,Corporate,Direct,0,1,0,A,A,0,No Deposit,,39.0,0,Transient,65.0,0,0,Canceled,2016-06-23,Ryan Nelson,Ryan.Nelson@xfinity.com,574-412-2832,************8582
Resort Hotel,0,11,2016,October,44,24,1,3,1,0.0,0,BB,,Corporate,Direct,0,1,0,A,A,0,No Deposit,,39.0,0,Transient,52.0,0,0,Check-Out,2016-10-28,Jorge Stein,Stein.Jorge@mail.com,642-967-4949,************1538
Resort Hotel,0,20,2016,November,45,2,0,2,1,0.0,0,BB,PRT,Corporate,Direct,0,1,1,A,A,0,No Deposit,,39.0,0,Transient,40.0,0,0,Check-Out,2016-11-04,Brett Shields,BShields@protonmail.com,681-884-7594,************7137
Resort Hotel,0,5,2015,August,35,23,2,0,2,1.0,0,BB,,Direct,Direct,0,0,2,A,E,0,No Deposit,,,0,Transient,130.0,1,2,Check-Out,2015-08-25,Brian Rogers,Brian_Rogers@comcast.net,266-763-2635,************7574
Resort Hotel,0,0,2016,January,4,23,0,1,2,0.0,0,BB,,Direct,Direct,0,0,4,A,E,0,No Deposit,,,0,Transient,58.0,1,2,Check-Out,2016-01-24,Susan Hale,Susan.Hale@yahoo.com,601-610-4949,************3402
Resort Hotel,0,1,2016,August,35,27,2,3,3,0.0,0,BB,PRT,Direct,Direct,0,0,1,A,A,0,No Deposit,,,0,Transient,209.0,0,0,Check-Out,2016-09-01,Diana Waters,Diana.W@xfinity.com,835-062-5530,************7390
Resort Hotel,0,1,2016,January,3,14,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,144.0,0,Transient-Party,30.0,1,0,Check-Out,2016-01-15,Dorothy Hale,Dorothy_Hale65@xfinity.com,421-570-6162,************5554
Resort Hotel,0,113,2016,June,26,25,4,6,1,0.0,0,BB,PRT,Direct,Direct,0,0,2,A,A,3,No Deposit,,,0,Transient,66.0,0,1,Check-Out,2016-07-05,Jacob Hoover Jr.,Jacob.J@xfinity.com,200-356-9932,************7501
Resort Hotel,0,4,2015,July,27,1,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,4,A,C,0,No Deposit,,204.0,0,Transient,134.0,0,0,Check-Out,2015-07-02,Donald Howard,DHoward@mail.com,596-774-4949,************3085
Resort Hotel,0,7,2015,July,29,14,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,5,A,C,0,No Deposit,,204.0,0,Transient,134.0,0,1,Check-Out,2015-07-15,Dean Anderson,Anderson.Dean82@zoho.com,333-507-3058,************4363
Resort Hotel,0,2,2015,November,45,4,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,6,A,D,1,No Deposit,,204.0,0,Transient,35.0,0,1,Check-Out,2015-11-06,Steven Perez,Perez.Steven@yahoo.com,689-546-6520,************9992
Resort Hotel,0,8,2015,November,48,25,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,7,A,D,0,No Deposit,,204.0,0,Transient,35.0,0,1,Check-Out,2015-11-26,Nicole Marshall,Marshall.Nicole@comcast.net,719-680-4546,************6759
Resort Hotel,0,1,2016,January,2,6,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,10,A,E,1,No Deposit,,204.0,0,Transient,26.0,0,0,Check-Out,2016-01-08,Travis Richardson,Travis_R81@hotmail.com,140-290-4554,************7120
Resort Hotel,0,0,2016,February,6,3,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,11,A,E,1,No Deposit,,204.0,0,Transient,30.0,0,1,Check-Out,2016-02-05,Matthew Cross,MCross@aol.com,606-706-9790,************9620
Resort Hotel,0,2,2016,February,8,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,12,A,E,0,No Deposit,,204.0,0,Transient,30.0,0,0,Check-Out,2016-02-18,Sarah Bradford,Bradford.Sarah70@aol.com,293-918-2793,************2443
Resort Hotel,0,1,2016,March,11,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,13,A,E,0,No Deposit,,204.0,0,Transient,30.0,0,0,Check-Out,2016-03-11,Veronica Rodriguez,Veronica_Rodriguez78@xfinity.com,643-102-4320,************6670
Resort Hotel,0,1,2016,April,15,5,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,14,A,E,0,No Deposit,,204.0,0,Transient,50.0,0,0,Check-Out,2016-04-07,Robin Mitchell,Robin_M94@att.com,796-370-1659,************7869
Resort Hotel,0,1,2016,April,17,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,15,A,E,0,No Deposit,,204.0,0,Transient,50.0,0,0,Check-Out,2016-04-21,Sandra Duke,Sandra.D@att.com,660-322-1867,************3483
Resort Hotel,0,1,2016,May,20,11,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,16,A,E,0,No Deposit,,204.0,0,Transient,50.0,0,0,Check-Out,2016-05-12,Joseph Bender,Joseph_Bender75@verizon.com,125-571-8017,************7514
Resort Hotel,0,1,2016,June,25,15,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,17,A,C,0,No Deposit,,204.0,0,Transient,65.0,0,0,Check-Out,2016-06-16,Angela Francis,Francis_Angela@protonmail.com,974-636-9682,************5512
Resort Hotel,0,7,2016,July,28,6,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,18,A,F,0,No Deposit,,204.0,0,Transient,73.0,0,2,Check-Out,2016-07-07,Carla White,Carla.White56@aol.com,262-905-3264,************1201
Resort Hotel,0,1,2016,July,28,7,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,18,A,D,0,No Deposit,,204.0,0,Transient,73.0,0,2,Check-Out,2016-07-08,Susan Vasquez,Susan.Vasquez40@protonmail.com,412-351-2441,************9657
Resort Hotel,0,11,2016,July,30,19,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,20,A,G,1,No Deposit,,204.0,0,Transient,73.0,0,2,Check-Out,2016-07-21,Cheryl Combs,Cheryl.C@outlook.com,199-169-8333,************6805
Resort Hotel,0,9,2016,September,40,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,21,A,A,0,No Deposit,,204.0,0,Transient,65.0,0,0,Check-Out,2016-09-29,Pamela Davenport,Pamela_Davenport@comcast.net,925-734-6642,************8339
Resort Hotel,0,2,2016,November,46,9,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,22,A,C,0,No Deposit,,204.0,0,Transient,35.0,0,2,Check-Out,2016-11-10,Kelly Mahoney,KMahoney@xfinity.com,671-314-1015,************2866
Resort Hotel,0,2,2016,December,51,14,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,23,A,D,1,No Deposit,,204.0,0,Transient,30.0,0,2,Check-Out,2016-12-16,Jessica Johnson,JJohnson@xfinity.com,986-014-7789,************6451
Resort Hotel,0,0,2017,January,4,24,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,24,A,E,1,No Deposit,,204.0,0,Transient,35.0,0,2,Check-Out,2017-01-26,Samantha Anderson,Samantha_Anderson@outlook.com,134-337-3058,************9478
Resort Hotel,0,5,2017,February,6,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,25,A,E,0,No Deposit,,204.0,0,Transient,35.0,0,0,Check-Out,2017-02-08,Christine Espinoza,Christine.Espinoza@outlook.com,750-049-6117,************2565
Resort Hotel,0,0,2017,February,6,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,25,A,E,0,No Deposit,,204.0,0,Transient,35.0,0,0,Check-Out,2017-02-09,Melanie Nguyen,Nguyen.Melanie18@aol.com,784-977-7824,************8468
Resort Hotel,1,2,2017,March,10,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,27,A,D,0,No Deposit,,204.0,0,Transient,35.0,0,2,Canceled,2017-03-08,Jennifer Kerr,Kerr_Jennifer@aol.com,658-475-0310,************9069
Resort Hotel,0,1,2017,March,11,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,27,A,D,0,No Deposit,,204.0,0,Transient,35.0,0,1,Check-Out,2017-03-16,Robert Lutz,RLutz30@aol.com,143-440-7961,************5979
Resort Hotel,0,1,2017,March,13,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,28,A,D,0,No Deposit,,204.0,0,Transient,35.0,0,2,Check-Out,2017-03-31,Susan Perez,Susan.Perez@hotmail.com,412-989-6448,************5524
Resort Hotel,0,2,2017,April,15,12,0,1,1,0.0,0,BB,,Direct,Direct,0,1,29,A,D,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2017-04-13,Lance Montes,Montes_Lance@protonmail.com,757-234-5881,************3238
Resort Hotel,0,2,2017,June,22,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,30,A,A,0,No Deposit,,204.0,0,Transient,75.0,0,1,Check-Out,2017-06-02,Kelly Marsh,Kelly_Marsh50@mail.com,637-676-3760,************8893
Resort Hotel,0,0,2017,June,23,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,12.0,0,Transient,75.0,0,0,Check-Out,2017-06-08,Cameron Kelly,Cameron.Kelly@hotmail.com,267-272-8206,************9229
Resort Hotel,0,0,2016,February,6,2,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,D,0,No Deposit,,,0,Transient,39.0,0,0,Check-Out,2016-02-04,Michael Mccarthy,Michael.M27@protonmail.com,417-401-3880,************1742
Resort Hotel,0,0,2016,April,18,26,0,2,1,0.0,0,BB,,Direct,Corporate,0,0,2,A,A,0,No Deposit,,,0,Transient,47.7,1,0,Check-Out,2016-04-28,Christopher Miller,Miller.Christopher75@verizon.com,656-001-5269,************9449
Resort Hotel,0,5,2016,May,23,30,1,1,1,0.0,0,BB,,Corporate,Corporate,0,0,3,A,A,0,No Deposit,,,0,Transient-Party,54.0,0,0,Check-Out,2016-06-01,Danielle Miller,DMiller@comcast.net,220-953-1842,************6965
Resort Hotel,0,0,2016,October,43,18,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,4,A,F,0,No Deposit,,,0,Transient,50.0,1,0,Check-Out,2016-10-20,Matthew Bond,Matthew_Bond75@mail.com,775-151-0446,************8340
Resort Hotel,0,0,2017,February,7,13,1,2,1,0.0,0,BB,,Direct,Corporate,0,0,5,A,E,0,No Deposit,,,0,Transient,43.0,0,1,Check-Out,2017-02-16,Mrs. Virginia Coleman,Mrs..Coleman@hotmail.com,975-006-6785,************6651
Resort Hotel,0,0,2016,February,6,2,0,2,1,0.0,0,BB,,Direct,Direct,0,0,1,A,D,0,No Deposit,,,0,Transient,39.0,0,0,Check-Out,2016-02-04,Stephanie Rodriguez,Stephanie.Rodriguez70@aol.com,689-555-8142,************6976
Resort Hotel,0,0,2017,February,7,13,1,2,1,0.0,0,BB,,Direct,Direct,0,0,2,A,E,0,No Deposit,,,0,Transient,43.0,0,1,Check-Out,2017-02-16,Misty Giles,Misty_G@zoho.com,703-798-9702,************3575
Resort Hotel,0,0,2016,January,5,27,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,178.0,0,Transient,25.0,0,0,Check-Out,2016-01-28,Dr. David Phillips DVM,DVM_Dr.95@yandex.com,514-246-5744,************2676
Resort Hotel,0,0,2017,January,2,9,1,2,1,0.0,0,BB,,Complementary,Direct,0,0,1,A,D,0,No Deposit,,178.0,0,Group,0.0,0,0,Check-Out,2017-01-12,Elizabeth Dixon,EDixon@comcast.net,226-916-6912,************5438
Resort Hotel,0,0,2017,March,9,1,0,1,1,0.0,0,BB,,Direct,Direct,0,0,2,A,A,1,No Deposit,,178.0,0,Transient,0.0,0,0,Check-Out,2017-03-02,Patricia Jones,Jones.Patricia@gmail.com,267-216-7987,************1791
Resort Hotel,0,5,2015,November,48,25,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,94.0,0,Transient,25.0,1,0,Check-Out,2015-11-26,Kevin Wallace,KevinWallace93@att.com,994-018-0593,************8732
Resort Hotel,0,7,2016,January,4,18,1,3,1,0.0,0,BB,,Corporate,Corporate,0,0,2,A,A,0,No Deposit,,94.0,0,Transient,27.0,0,0,Check-Out,2016-01-22,Michael Yoder,Michael.Y@yahoo.com,857-215-6772,************8073
Resort Hotel,0,0,2016,May,23,29,2,1,1,0.0,0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,76.0,1,0,Check-Out,2016-06-01,Mitchell Blake,Blake.Mitchell40@gmail.com,216-279-3452,************7487
Resort Hotel,0,0,2016,October,44,24,1,1,1,0.0,0,BB,,Direct,Direct,0,0,1,A,A,0,No Deposit,,,0,Transient,61.0,1,1,Check-Out,2016-10-26,William Underwood,William.Underwood76@zoho.com,567-755-4958,************9739
Resort Hotel,0,0,2017,January,1,4,0,3,1,0.0,0,BB,,Direct,Direct,0,0,2,A,D,1,No Deposit,,,0,Transient,45.0,1,1,Check-Out,2017-01-07,Erin Delacruz,Delacruz_Erin@yahoo.com,541-712-0932,************3087
Resort Hotel,0,0,2017,July,28,11,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,1,No Deposit,,16.0,0,Transient,228.0,0,0,Check-Out,2017-07-12,Darlene Dunn,Dunn_Darlene55@verizon.com,810-983-4710,************5932
Resort Hotel,0,151,2017,April,14,4,0,5,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,F,3,No Deposit,,223.0,0,Transient-Party,48.0,0,2,Check-Out,2017-04-09,Deborah Sanchez,Deborah_S@yahoo.com,373-429-8267,************8349
Resort Hotel,0,1,2016,October,43,18,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,92.0,0,Transient,42.0,0,0,Check-Out,2016-10-19,Tonya Cunningham,Cunningham.Tonya@comcast.net,107-719-2174,************5629
Resort Hotel,0,11,2016,July,29,10,5,10,2,0.0,0,BB,,Direct,Direct,0,0,0,A,I,2,No Deposit,,,0,Transient,4.0,0,0,Check-Out,2016-07-25,Robin Johnson,Robin.J@yahoo.com,595-266-3027,************9360
Resort Hotel,0,1,2016,January,1,1,0,2,2,0.0,0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,67.0,0,0,Check-Out,2016-01-03,Gregory Thompson,GregoryThompson@outlook.com,530-690-9190,************5049
Resort Hotel,0,1,2017,February,5,4,1,1,2,0.0,0,BB,PRT,Direct,TA/TO,0,0,2,A,A,0,No Deposit,,,0,Transient,48.0,0,3,Check-Out,2017-02-06,Paul Carey,PCarey@yandex.com,385-987-6692,************2072
Resort Hotel,0,6,2016,March,12,15,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient,30.0,0,0,Check-Out,2016-03-17,Rachel Welch,RachelWelch@xfinity.com,265-587-3510,************1898
Resort Hotel,0,13,2017,February,8,22,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,,0,Transient,48.6,0,0,Check-Out,2017-02-24,Chelsea Wilkerson,Wilkerson.Chelsea@outlook.com,618-897-2482,************9376
Resort Hotel,0,6,2016,October,43,21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,70.0,0,1,Check-Out,2016-10-22,Joseph Case,Case.Joseph46@outlook.com,976-264-7261,************9778
Resort Hotel,0,1,2015,October,42,13,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,31.0,0,Transient,48.0,0,0,Check-Out,2015-10-14,Eric Jackson,Eric_J@mail.com,961-933-7250,************5161
Resort Hotel,1,2,2016,March,14,30,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,D,1,No Deposit,,31.0,0,Transient,42.0,0,0,No-Show,2016-03-30,Melissa Brown,MBrown@xfinity.com,868-757-7140,************5688
Resort Hotel,0,4,2016,October,44,25,0,1,1,0.0,0,BB,,Corporate,Corporate,0,1,1,A,A,0,No Deposit,,31.0,0,Transient-Party,42.0,0,0,Check-Out,2016-10-26,James Moody,Moody_James@mail.com,120-679-8378,************5948
Resort Hotel,0,0,2015,December,49,3,0,1,1,0.0,0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,38.0,0,0,Check-Out,2015-12-04,Paul Reynolds,PaulReynolds@protonmail.com,367-949-1885,************5088
Resort Hotel,0,19,2017,April,15,9,2,4,2,1.0,0,HB,PRT,Direct,TA/TO,0,0,4,A,D,0,No Deposit,,,0,Transient,122.5,1,3,Check-Out,2017-04-15,Gwendolyn Garcia,Gwendolyn.Garcia53@xfinity.com,398-929-4053,************2290
Resort Hotel,0,1,2016,January,3,14,0,1,1,0.0,0,BB,,Direct,Direct,0,0,1,A,E,0,No Deposit,,144.0,0,Transient-Party,30.0,1,0,Check-Out,2016-01-15,Anthony Rivera,Anthony_Rivera@xfinity.com,786-286-8945,************8549
Resort Hotel,0,0,2016,February,7,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,2,A,E,1,No Deposit,,144.0,0,Transient,27.0,1,0,Check-Out,2016-02-11,Margaret Mason,Margaret_M@verizon.com,296-689-3488,************1769
Resort Hotel,0,7,2015,November,46,10,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,92.0,0,Transient,35.0,1,0,Check-Out,2015-11-11,Jason Silva,Jason.Silva@gmail.com,901-161-9820,************3327
Resort Hotel,0,7,2016,September,40,29,0,1,2,0.0,0,BB,PRT,Direct,Corporate,0,0,1,A,A,2,No Deposit,,92.0,0,Transient,65.0,0,0,Check-Out,2016-09-30,Stacey Williams,Williams.Stacey39@zoho.com,705-355-9199,************7615
Resort Hotel,0,2,2017,May,21,24,0,1,3,0.0,0,BB,PRT,Direct,TA/TO,0,0,1,A,A,0,No Deposit,,,0,Group,107.25,0,2,Check-Out,2017-05-25,Daniel Lawrence,DanielLawrence92@mail.com,118-337-7090,************9162
Resort Hotel,0,4,2016,March,13,22,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,118.0,0,Transient,42.0,0,0,Check-Out,2016-03-24,Gregg Johnson,GJohnson@att.com,711-447-4707,************1891
Resort Hotel,0,6,2017,February,5,1,0,2,1,0.0,0,SC,,Corporate,Corporate,0,0,1,A,I,0,No Deposit,,356.0,0,Transient-Party,0.0,0,1,Check-Out,2017-02-03,Elizabeth Strickland,Elizabeth_Strickland@outlook.com,320-989-9925,************2317
Resort Hotel,0,5,2017,March,9,1,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,2,A,E,0,No Deposit,,356.0,0,Transient,35.0,0,1,Check-Out,2017-03-03,Kathleen Hall,Kathleen.H@yandex.com,623-295-6264,************7754
Resort Hotel,0,5,2017,March,12,21,0,2,1,0.0,0,BB,,Corporate,TA/TO,0,0,3,A,C,0,No Deposit,,356.0,0,Transient,35.0,0,0,Check-Out,2017-03-23,Christopher Hamilton MD,Christopher_MD59@hotmail.com,417-445-2875,************7109
Resort Hotel,0,6,2017,April,16,17,1,2,1,0.0,0,BB,,Corporate,TA/TO,0,0,4,A,A,1,No Deposit,,356.0,0,Transient,45.0,0,0,Check-Out,2017-04-20,Michael Cisneros,MCisneros@verizon.com,752-983-1661,************7064
Resort Hotel,0,0,2017,April,15,11,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,2,A,E,0,No Deposit,,,0,Transient,86.5,0,0,Check-Out,2017-04-12,Carlos Stewart,CStewart38@yandex.com,672-095-2462,************7991
Resort Hotel,0,1,2016,April,18,27,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,154.0,0,Transient,39.0,0,0,Check-Out,2016-04-28,Michael Pham,MPham@hotmail.com,716-723-1233,************4862
Resort Hotel,0,9,2016,February,9,24,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,2016-02-27,Jill Potts,Jill.P@yandex.com,435-093-0087,************7336
Resort Hotel,0,5,2016,February,10,29,1,1,2,0.0,0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,45.0,0,1,Check-Out,2016-03-02,Gary Collins,Collins_Gary28@hotmail.com,868-561-7480,************1135
Resort Hotel,0,335,2016,September,38,14,1,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,1,A,F,1,No Deposit,,223.0,0,Transient-Party,72.0,1,0,Check-Out,2016-09-19,Larry Bailey,Larry_Bailey@hotmail.com,660-306-0450,************3135
Resort Hotel,0,0,2016,March,12,15,0,1,2,0.0,0,BB,,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,40.0,0,0,Check-Out,2016-03-16,James Moore,Moore_James@hotmail.com,136-714-8413,************1272
Resort Hotel,0,0,2017,February,8,22,0,3,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,12.0,0,Transient,38.5,1,0,Check-Out,2017-02-25,Barry Roberts,Roberts_Barry@mail.com,359-030-6064,************8236
Resort Hotel,0,0,2015,November,45,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,154.0,0,Transient,25.0,0,0,Check-Out,2015-11-07,Kyle Allen,KyleAllen61@zoho.com,196-511-4537,************4718
Resort Hotel,0,4,2015,November,46,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,,154.0,0,Transient,25.0,0,0,Check-Out,2015-11-11,Kent Flowers,Kent_F@att.com,588-658-3823,************6092
Resort Hotel,0,0,2015,November,46,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,2,A,F,0,No Deposit,,154.0,0,Transient,25.0,0,1,Check-Out,2015-11-13,Brandon Erickson,BrandonErickson@gmail.com,823-750-2152,************2222
Resort Hotel,0,5,2016,February,9,24,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,3,A,A,0,No Deposit,,154.0,0,Transient,25.0,0,1,Check-Out,2016-02-25,Alicia Hawkins,Hawkins_Alicia@zoho.com,820-892-2578,************5261
Resort Hotel,0,11,2016,April,17,19,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,4,A,A,0,No Deposit,,154.0,0,Transient,39.0,0,1,Check-Out,2016-04-21,Sheena Mccoy,Mccoy_Sheena@gmail.com,572-124-4209,************8280
Resort Hotel,0,19,2016,June,25,12,2,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,5,A,A,0,No Deposit,,154.0,0,Transient,58.0,0,1,Check-Out,2016-06-14,Taylor Shepard,Shepard.Taylor@gmail.com,752-168-1137,************5487
Resort Hotel,0,9,2015,December,50,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,154.0,0,Transient,25.0,0,0,Check-Out,2015-12-10,Matthew Gray,Gray.Matthew@mail.com,185-466-1183,************6893
Resort Hotel,0,10,2016,April,17,18,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,,154.0,0,Transient,39.0,0,0,Check-Out,2016-04-20,Joseph Ritter,Ritter.Joseph37@xfinity.com,409-326-8579,************4622
Resort Hotel,0,4,2016,December,50,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,5,A,D,0,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,2016-12-07,Justin Gray,Justin.G@xfinity.com,861-681-3428,************6141
Resort Hotel,0,2,2016,March,14,30,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,2016-03-31,Tara White,White_Tara@zoho.com,454-509-2581,************6957
Resort Hotel,0,8,2016,June,23,2,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,154.0,0,Transient,58.0,0,0,Check-Out,2016-06-03,Helen Espinoza,Helen_E@gmail.com,712-384-8046,************7548
Resort Hotel,0,5,2016,December,51,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,0,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,2016-12-15,Jacob Johnson,Jacob.J@yahoo.com,789-695-9146,************7401
Resort Hotel,0,8,2017,June,25,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,3,A,D,0,No Deposit,,154.0,0,Transient,75.0,0,0,Check-Out,2017-06-23,Kendra Le,Kendra_L@aol.com,338-496-2241,************5237
Resort Hotel,0,2,2015,December,49,2,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,154.0,0,Transient,25.0,0,0,Check-Out,2015-12-03,Amanda Wood,Amanda_Wood@verizon.com,471-557-5572,************2035
